,SENTIMENT
0,-1
1,1
2,0
3,0
4,1
5,0
6,1
7,1
8,1
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,-1
19,0
20,0
21,1
22,-1
23,-1
24,0
25,0
26,-1
27,-1
28,1
29,1
30,1
31,1
32,0
33,0
34,0
35,0
36,1
37,1
38,1
39,0
40,-1
41,0
42,-1
