,SENTIMENT
0,0
1,1
2,-1
3,-1
4,1
5,1
6,1
7,1
8,0
9,0
10,0
11,0
12,0
13,1
14,1
15,0
16,0
17,1
18,-1
19,0
20,1
21,0
22,1
23,0
24,0
25,-1
26,0
27,1
28,0
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,0
37,-1
38,0
39,1
40,1
41,0
42,0
43,0
44,0
45,1
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,-1
56,-1
57,1
58,1
59,0
60,1
61,1
62,1
63,1
64,1
65,0
66,1
67,0
68,0
69,0
70,0
71,0
72,1
73,1
74,1
75,0
76,0
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,0
86,-1
87,1
88,-1
89,1
90,1
91,0
92,0
93,0
94,1
