,SENTIMENT
0,0
1,1
2,-1
3,1
4,1
5,0
6,0
7,1
8,1
9,0
10,1
11,0
12,-1
13,0
14,0
15,0
16,1
17,0
18,1
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,0
27,0
28,1
29,0
30,-1
31,-1
32,0
33,1
34,1
35,1
36,1
37,-1
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,1
46,1
47,1
48,0
49,1
50,0
51,1
52,0
53,1
54,1
55,1
56,0
57,1
58,0
59,0
60,0
