,SENTIMENT
0,-1
1,0
2,1
3,0
4,0
5,1
6,1
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,0
19,0
20,0
21,0
22,0
23,-1
24,0
25,0
26,0
27,0
28,0
29,0
30,1
31,0
32,0
33,1
34,1
35,0
36,1
37,0
38,0
39,-1
40,0
41,1
42,0
43,0
44,1
45,0
46,-1
47,1
48,0
49,0
50,0
51,0
52,1
53,1
54,1
55,-1
56,-1
57,-1
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,1
68,-1
69,1
70,0
71,-1
72,0
73,-1
74,1
75,-1
76,0
77,0
78,1
79,1
80,1
81,1
82,-1
83,0
84,0
85,0
86,1
87,0
88,0
89,0
90,1
91,-1
92,0
93,0
